Time,target_send_rate
2906.0,10.0
2907.0,12.618967691304555
2908.0,34.28161796928559
2909.0,10.0
2910.0,10.0
2911.0,15.215826479650069
2912.0,10.0
2913.0,10.0
2914.0,10.0
2915.0,10.0
2916.0,10.0
2917.0,10.0
2918.0,29.16200598610877
2919.0,10.0
2920.0,10.0
2921.0,10.0
2922.0,32.419265595485065
2923.0,10.0
2924.0,10.0
2925.0,10.0
2926.0,10.0
2927.0,32.17820555969345
2928.0,16.011810668811588
2929.0,17.295364306506915
2930.0,25.141177786776723
2931.0,10.0
2932.0,40.0388065533766
2933.0,10.0
2934.0,10.0
2935.0,10.0
2936.0,49.06139228577668
2937.0,10.0
2938.0,10.0
2939.0,14.234544853667929
2940.0,18.18190433828955
2941.0,30.234879690230912
2942.0,10.0
2943.0,10.0
2944.0,32.05964209740453
2945.0,10.0
2946.0,12.126205684958162
2947.0,21.44326476142457
2948.0,10.0
2949.0,10.0
2950.0,10.0
2951.0,10.0
2952.0,26.946461923560896
2953.0,10.0
2954.0,10.0
2955.0,10.0
2956.0,26.407584581463276
2957.0,10.0
2958.0,44.17359704008042
2959.0,33.662615254134195
2960.0,32.22223936616251
2961.0,10.0
2962.0,10.0
2963.0,15.284946414808735
2964.0,24.99735458208437
2965.0,10.0
2966.0,10.0
2967.0,10.0
2968.0,10.0
2969.0,16.566286732643796
2970.0,10.765448159694351
2971.0,10.0
2972.0,21.93792412338628
2973.0,32.969086096891054
2974.0,16.0711029106333
2975.0,10.58351954316344
2976.0,10.0
2977.0,10.0
2978.0,29.231216562933156
2979.0,28.951925727904765
2980.0,44.23489654673325
2981.0,10.0
2982.0,10.0
2983.0,21.581063026018654
2984.0,10.0
2985.0,10.0
2986.0,10.0
2987.0,20.353603609467545
2988.0,43.471643825134414
2989.0,21.207517017629016
2990.0,10.0
2991.0,10.0
2992.0,10.0
2993.0,41.77478963188419
2994.0,10.0
2995.0,38.26771394310422
2996.0,16.26553849398909
2997.0,10.0
2998.0,10.0
2999.0,10.0
3000.0,10.0
3001.0,20.03464403572547
3002.0,10.0
3003.0,10.0
3004.0,44.400808955310644
3005.0,10.0
3006.0,50.27480775814203
3007.0,10.0
3008.0,10.0
3009.0,10.0
3010.0,36.03767340723775
3011.0,28.315180757814545
3012.0,10.0
3013.0,18.395808698432454
3014.0,10.0
3015.0,10.0
3016.0,24.02710783159571
3017.0,33.53720631694376
3018.0,33.00161492515021
3019.0,10.0
3020.0,44.32993513168354
3021.0,10.0
3022.0,10.0
3023.0,10.0
3024.0,32.84641989317215
3025.0,10.0
3026.0,10.0
3027.0,10.0
3028.0,15.174772974700895
3029.0,23.39777852289819
3030.0,21.995434305512084
3031.0,16.998845274839457
3032.0,10.0
3033.0,35.05124923984483
3034.0,15.861299966381884
3035.0,10.0
3036.0,10.0
3037.0,33.234996911188645
3038.0,49.04088728278196
3039.0,97.58512310599512
3040.0,11.223191338399497
3041.0,47.90071048282444
3042.0,10.0
3043.0,39.25686546276931
3044.0,62.15634938606775
3045.0,12.26896496283328
3046.0,10.0
3047.0,10.0
3048.0,22.472136532116718
3049.0,47.969228830316204
3050.0,41.83718656867821
3051.0,25.236478377532205
3052.0,12.730683758652571
3053.0,10.0
3054.0,22.886393498190948
3055.0,10.0
3056.0,10.0
3057.0,37.445510887266735
3058.0,10.0
3059.0,10.0
3060.0,10.0
3061.0,10.0
3062.0,10.0
3063.0,10.0
3064.0,10.0
3065.0,33.84049382554264
3066.0,10.0
3067.0,26.693567725221833
3068.0,10.0
3069.0,13.045532251279695
3070.0,22.1943419872113
3071.0,13.627271798008321
3072.0,59.7095800198576
3073.0,10.0
3074.0,10.0
3075.0,10.0
3076.0,31.078976177504128
3077.0,58.30218628942633
3078.0,10.0
3079.0,46.07467741406036
3080.0,19.864792584285574
3081.0,67.32589200925568
3082.0,58.08075060432894
3083.0,10.0
3084.0,43.619854303948244
3085.0,10.0
3086.0,55.54770604747733
3087.0,32.13495372103711
3088.0,10.0
3089.0,35.74166363826228
3090.0,10.0
3091.0,51.556258485064916
3092.0,10.0
3093.0,10.0
3094.0,10.0
3095.0,10.0
3096.0,19.057187895142818
3097.0,10.0
3098.0,10.0
3099.0,16.283688321516646
3100.0,26.07028403607453
3101.0,10.0
3102.0,22.17738571808169
3103.0,10.0
3104.0,10.0
3105.0,10.0
3106.0,21.044445172628308
3107.0,10.0
3108.0,10.0
3109.0,10.0
3110.0,10.0
3111.0,10.0
3112.0,37.71706473612551
3113.0,10.0
3114.0,27.14290788113568
3115.0,10.51782669117073
3116.0,10.0
3117.0,39.42860485964535
3118.0,21.30777225034916
3119.0,10.0
3120.0,10.0
3121.0,10.0
3122.0,11.090794540323579
3123.0,16.654198769004864
3124.0,15.952871902867646
3125.0,15.279721628991156
3126.0,10.0
3127.0,10.0
3128.0,36.08491580901362
3129.0,10.0
3130.0,17.03192766486855
3131.0,49.02856423325145
3132.0,10.0
3133.0,10.0
3134.0,17.25525546568001
3135.0,10.0
3136.0,18.780170639843988
3137.0,17.141146108487895
3138.0,11.624152671990824
3139.0,10.0
3140.0,15.341642718123122
3141.0,20.43601455523558
3142.0,21.353679888877895
3143.0,29.34016582623306
3144.0,39.54555165715089
3145.0,17.67399377146129
3146.0,10.0
3147.0,10.0
3148.0,29.232428385060487
3149.0,38.04261896005
3150.0,10.0
3151.0,33.55209429788922
3152.0,15.981693890299375
3153.0,10.0
3154.0,10.0
3155.0,18.074623950389086
3156.0,10.0
3157.0,10.0
3158.0,10.0
3159.0,42.30012082614434
3160.0,10.0
3161.0,40.15710226372125
3162.0,26.668773765956303
3163.0,10.0
3164.0,10.0
3165.0,23.974197431218343
3166.0,43.37629091444415
3167.0,30.52703504019544
3168.0,23.624859059124432
3169.0,10.0
3170.0,65.44821775407569
3171.0,23.49895035792258
3172.0,10.867835049782983
3173.0,10.0
3174.0,48.45376709181699
3175.0,10.0
3176.0,14.041962487928245
3177.0,20.842148476943265
3178.0,40.48170913452156
3179.0,10.0
3180.0,45.87386706004529
3181.0,10.0
3182.0,10.0
3183.0,21.90482770632738
3184.0,10.0
3185.0,10.0
3186.0,19.102750757437892
3187.0,33.779393360117574
3188.0,10.0
3189.0,60.15681058485948
3190.0,10.0
3191.0,18.488121399601475
3192.0,10.0
3193.0,19.59941991823129
3194.0,10.0
3195.0,10.0
3196.0,42.00421347070577
3197.0,18.976800448840677
3198.0,49.62064879290061
3199.0,64.91128933916372
3200.0,10.0
3201.0,30.478287204380592
3202.0,10.0
3203.0,10.0
3204.0,10.0
3205.0,10.0
3206.0,22.262225142920823
3207.0,19.123685713448758
3208.0,19.975044942176595
3209.0,30.033024666759985
3210.0,10.0
3211.0,10.0
3212.0,36.531542186828105
3213.0,21.691529932428722
3214.0,32.0347211071981
3215.0,20.042183957119974
3216.0,10.0
3217.0,10.0
3218.0,31.975056143903394
3219.0,10.0
3220.0,10.0
3221.0,62.32704942993382
3222.0,10.0
3223.0,10.0
3224.0,10.0
3225.0,10.0
3226.0,10.0
3227.0,43.146506643270996
3228.0,10.0
3229.0,24.53847022293562
3230.0,47.66788793081157
3231.0,10.306807246207969
3232.0,10.0
3233.0,19.18987059700912
3234.0,10.0
3235.0,10.0
3236.0,38.41991237269196
3237.0,10.0
3238.0,48.85728384505092
3239.0,33.62418227288954
3240.0,52.29120568932683
3241.0,10.0
3242.0,10.0
3243.0,53.70814542987395
3244.0,10.0
3245.0,46.93099444401835
3246.0,49.51610639876771
3247.0,35.39013442080688
3248.0,30.475356334168175
3249.0,43.714986127275715
3250.0,10.0
3251.0,41.706642026874704
3252.0,10.0
3253.0,10.0
3254.0,51.28766421503798
3255.0,10.0
3256.0,10.0
3257.0,22.97251215967846
3258.0,14.751631521665539
3259.0,45.320952774447896
3260.0,10.0
3261.0,10.0
3262.0,10.0
3263.0,10.0
3264.0,37.81576136234119
3265.0,14.97241052224127
3266.0,13.01055065105004
3267.0,10.0
3268.0,14.778188648572586
3269.0,10.0
3270.0,10.0
3271.0,79.66393241761183
3272.0,10.0
3273.0,60.03685729670869
3274.0,10.0
3275.0,21.768186020692134
3276.0,32.65278656616272
3277.0,24.24573138101972
3278.0,12.227992497757972
3279.0,10.0
3280.0,10.0
3281.0,20.36830095689507
3282.0,10.0
3283.0,10.0
3284.0,10.0
3285.0,10.0
3286.0,107.00341205582113
3287.0,10.0
3288.0,25.111275122902356
3289.0,16.653772328112105
3290.0,26.143497996378535
3291.0,10.0
3292.0,10.0
3293.0,79.70820696570597
3294.0,25.413325289876216
3295.0,14.394126483798756
3296.0,10.0
3297.0,10.0
3298.0,10.0
3299.0,10.0
3300.0,19.370331623669788
3301.0,10.0
3302.0,10.0
3303.0,22.25241820315855
3304.0,36.842155968271626
3305.0,10.0
3306.0,10.0
3307.0,28.823834678873844
3308.0,10.0
3309.0,26.220708581939572
3310.0,24.87063700763781
3311.0,10.0
3312.0,10.0
3313.0,10.0
3314.0,32.483686692003815
3315.0,10.0
3316.0,13.708074516610932
3317.0,27.210221322594933
3318.0,22.94511582065087
3319.0,32.94711670543228
3320.0,10.0
3321.0,17.60244860549171
3322.0,10.0
3323.0,20.54167739086853
3324.0,10.0
3325.0,46.31660843364344
3326.0,10.0
3327.0,75.79753337931605
3328.0,27.539123771313868
3329.0,10.0
3330.0,10.0
3331.0,10.0
3332.0,10.0
3333.0,10.0
3334.0,10.0
3335.0,10.0
3336.0,49.47204966859145
3337.0,64.33674512635788
3338.0,39.45266830532909
3339.0,10.0
3340.0,10.0
3341.0,10.0
3342.0,25.618476792754066
3343.0,10.0
3344.0,26.141627081422865
3345.0,10.0
3346.0,30.39642997218377
3347.0,10.0
3348.0,10.0
3349.0,10.0
3350.0,14.190705785078464
3351.0,10.0
3352.0,31.861282469308115
3353.0,10.0
3354.0,10.0
3355.0,10.0
3356.0,10.0
3357.0,10.0
3358.0,17.70461891681598
3359.0,15.518409509585439
3360.0,45.96177945704965
3361.0,10.0
3362.0,10.0
3363.0,72.21582358213278
3364.0,40.542216477885724
3365.0,10.0
3366.0,10.0
3367.0,10.0
3368.0,10.0
3369.0,10.0
3370.0,35.90531769440556
3371.0,40.72372698333566
3372.0,25.63419642986235
3373.0,10.0
3374.0,10.0
3375.0,10.0
3376.0,16.803369995041336
3377.0,22.047316764757415
3378.0,10.0
3379.0,10.0
3380.0,13.878737368356592
3381.0,10.0
3382.0,10.0
3383.0,19.959009506408854
3384.0,10.0
3385.0,10.0
3386.0,10.0
3387.0,10.0
3388.0,10.0
3389.0,10.0
3390.0,29.573699158811735
3391.0,39.623312737851656
3392.0,43.53480456710663
3393.0,10.0
3394.0,10.0
3395.0,40.03084030631641
3396.0,68.14283792805375
3397.0,10.0
3398.0,20.179844993433463
3399.0,51.437111413347154
3400.0,33.07411153888046
3401.0,10.0
3402.0,26.085872405363027
3403.0,33.10102410654757
3404.0,10.0
3405.0,10.0
3406.0,12.062227377242959
3407.0,10.0
3408.0,10.0
3409.0,10.0
3410.0,10.0
3411.0,10.0
3412.0,35.94452927835056
3413.0,10.0
3414.0,10.0
3415.0,21.826630394780675
3416.0,29.87650855033452
3417.0,10.0
3418.0,24.44424397802408
3419.0,10.0
3420.0,10.0
3421.0,13.341057755557003
3422.0,10.0
3423.0,10.0
3424.0,31.212436903399553
3425.0,10.0
3426.0,10.0
3427.0,20.953485842547096
3428.0,10.0
3429.0,10.0
3430.0,11.554512743247312
3431.0,10.0
3432.0,23.074220003570723
3433.0,10.0
3434.0,10.0
3435.0,23.819809835563063
3436.0,10.0
3437.0,10.0
3438.0,15.023651335837519
3439.0,10.0
3440.0,23.055128403002065
3441.0,22.38193630900147
3442.0,28.143168225572275
3443.0,57.40392343792081
3444.0,70.83205737176708
3445.0,10.0
3446.0,26.65746579061987
3447.0,10.0
3448.0,10.0
3449.0,10.0
3450.0,10.0
3451.0,10.0
3452.0,10.0
3453.0,35.27418411645857
3454.0,76.79484145598715
3455.0,10.0
3456.0,10.0
3457.0,15.686051134577792
3458.0,16.62622636343254
3459.0,12.795184798221236
3460.0,25.522904459081357
3461.0,32.18808052038706
3462.0,10.0
3463.0,53.96244646918615
3464.0,37.11852456019336
3465.0,87.31566826991592
3466.0,10.0
3467.0,10.0
3468.0,10.0
3469.0,10.0
3470.0,81.22666007307383
3471.0,22.40690275112242
3472.0,32.77387267524806
3473.0,26.059732041482818
3474.0,55.42973106941693
3475.0,10.0
3476.0,26.216748879251625
3477.0,19.036204747658537
3478.0,10.0
3479.0,26.277850032608182
3480.0,11.371488563986635
3481.0,10.0
3482.0,10.0
3483.0,41.68632349920481
3484.0,10.0
3485.0,16.15638809423137
3486.0,10.0
3487.0,54.21342155461918
3488.0,24.019068354736227
3489.0,10.0
3490.0,10.0
3491.0,10.0
3492.0,10.0
3493.0,21.762344026602168
3494.0,27.555697246725753
3495.0,10.0
3496.0,10.0
3497.0,10.0
3498.0,10.0
3499.0,10.0
3500.0,10.0
3501.0,15.620381422589151
3502.0,10.0
3503.0,10.0
3504.0,64.61024310622912
3505.0,10.0
3506.0,10.0
3507.0,24.63138796080208
3508.0,39.2213573000364
3509.0,55.14724789151772
3510.0,10.0
3511.0,10.0
3512.0,27.909457659373857
3513.0,10.0
3514.0,10.0
3515.0,10.0
3516.0,10.0
3517.0,43.250112136107326
3518.0,10.0
3519.0,36.44866668748291
3520.0,10.0
3521.0,35.32247548197201
3522.0,10.0
3523.0,63.88499791582047
3524.0,10.0
3525.0,28.585973750534706
3526.0,10.0
3527.0,10.0
3528.0,10.0
3529.0,10.0
3530.0,10.0
3531.0,10.0
3532.0,10.0
3533.0,49.02642016052435
3534.0,10.0
3535.0,10.0
3536.0,10.0
3537.0,10.0
3538.0,10.0
3539.0,10.702861279420322
3540.0,10.0
3541.0,10.0
3542.0,10.0
3543.0,60.172665072420976
3544.0,10.0
3545.0,15.067504802062249
3546.0,29.240059644641708
3547.0,10.0
3548.0,10.0
3549.0,16.78584756574405
3550.0,15.477046883924322
3551.0,10.0
3552.0,10.0
3553.0,10.0
3554.0,10.0
3555.0,10.0
3556.0,27.660729512234628
3557.0,50.53696212195183
3558.0,10.0
3559.0,10.0
3560.0,10.0
3561.0,10.0
3562.0,10.0
3563.0,10.0
3564.0,17.493328637028725
3565.0,15.196979791525788
3566.0,10.0
3567.0,10.0
3568.0,10.0
3569.0,10.0
3570.0,10.0
3571.0,15.572642389928415
3572.0,10.0
3573.0,24.397625162607277
3574.0,10.0
3575.0,10.0
3576.0,10.68148006824191
3577.0,10.0
3578.0,44.779585476488144
3579.0,13.895282500637085
3580.0,33.23692638808029
3581.0,10.0
3582.0,10.0
3583.0,22.510324766241304
3584.0,10.317526454486948
3585.0,10.0
3586.0,10.0
3587.0,10.0
3588.0,21.315122909660925
3589.0,39.674195777905325
3590.0,16.168423603667446
3591.0,10.0
3592.0,10.0
3593.0,10.0
3594.0,10.0
3595.0,29.240919094398205
3596.0,10.0
3597.0,10.0
3598.0,10.0
3599.0,21.973244221730774
3600.0,10.0
3601.0,10.0
3602.0,10.0
3603.0,20.17801995998039
3604.0,10.0
3605.0,10.0
3606.0,10.0
3607.0,10.0
3608.0,10.0
3609.0,10.0
3610.0,10.0
3611.0,10.0
3612.0,10.0
3613.0,10.0
3614.0,10.0
3615.0,28.02872426117974
3616.0,10.0
3617.0,45.23941166613631
3618.0,10.0
3619.0,10.0
3620.0,32.836233529326314
3621.0,10.0
3622.0,10.0
3623.0,10.0
3624.0,10.0
3625.0,32.375283959856674
3626.0,13.75795007309811
3627.0,37.92492399763416
3628.0,10.350335440757156
3629.0,10.0
3630.0,10.0
3631.0,10.0
3632.0,10.0
3633.0,10.0
3634.0,20.51311865460721
3635.0,14.500238063026021
3636.0,38.404022843922256
3637.0,10.0
3638.0,31.117843689364037
3639.0,10.0
3640.0,10.0
3641.0,10.0
3642.0,10.0
3643.0,31.170842906365404
3644.0,10.0
3645.0,10.0
3646.0,20.96170156187129
3647.0,10.0
3648.0,10.0
3649.0,10.0
3650.0,11.82684235180278
3651.0,10.0
3652.0,10.0
3653.0,25.295063472384694
3654.0,10.0
3655.0,10.0
3656.0,12.310434429259697
3657.0,14.589544021032882
3658.0,17.029421989947764
3659.0,10.0
3660.0,10.0
3661.0,10.0
3662.0,10.0
3663.0,34.340511965069766
3664.0,10.0
3665.0,10.0
3666.0,10.0
3667.0,10.0
3668.0,11.385008581501669
3669.0,31.918823754786843
3670.0,10.0
3671.0,44.50394929879257
3672.0,14.305008213457722
3673.0,18.247099510274253
3674.0,10.0
3675.0,32.1227126275369
3676.0,35.803917190162515
3677.0,10.0
3678.0,10.0
3679.0,10.0
3680.0,10.0
3681.0,10.0
3682.0,24.26289478031929
3683.0,13.288059595269106
3684.0,10.0
3685.0,10.0
3686.0,10.0
3687.0,10.0
3688.0,10.0
3689.0,25.162487944229984
3690.0,10.0
3691.0,10.0
3692.0,15.594740560953003
3693.0,10.0
3694.0,10.0
3695.0,10.0
3696.0,38.514348903185564
3697.0,10.0
3698.0,21.60119626723174
3699.0,10.0
3700.0,26.872171785496874
3701.0,10.0
3702.0,30.43236015906606
3703.0,10.0
3704.0,10.0
3705.0,26.221053096461617
3706.0,10.0
3707.0,10.0
3708.0,10.0
3709.0,10.0
3710.0,10.0
3711.0,10.0
3712.0,10.0
3713.0,10.0
3714.0,22.99104551853406
3715.0,10.0
3716.0,10.0
3717.0,30.872153911591738
3718.0,10.0
3719.0,18.96330996786849
3720.0,17.78967200728782
3721.0,10.0
3722.0,10.0
3723.0,16.259352802698913
3724.0,10.0
3725.0,10.0
3726.0,10.0
3727.0,10.0
3728.0,16.871810939824872
3729.0,57.85832182363893
3730.0,10.0
3731.0,10.0
3732.0,10.0
3733.0,10.0
3734.0,34.37311847455283
3735.0,10.0
3736.0,24.96816415643083
3737.0,10.0
3738.0,31.90297481323751
3739.0,14.467768381626371
3740.0,47.39199585174092
3741.0,10.0
3742.0,22.343179371267414
3743.0,19.223192229636894
3744.0,11.737427185354896
3745.0,29.608769014671573
3746.0,10.0
3747.0,10.0
3748.0,42.602165812902015
3749.0,11.33312086935867
3750.0,28.45276583746651
3751.0,10.0
3752.0,10.0
3753.0,10.0
3754.0,22.01835364891055
3755.0,48.19509557031378
3756.0,10.0
3757.0,10.0
3758.0,10.0
3759.0,10.0
3760.0,10.0
3761.0,10.0
3762.0,55.835068131215884
3763.0,10.0
3764.0,10.0
3765.0,10.0
3766.0,17.731734191410254
3767.0,10.0
3768.0,13.585077278141469
3769.0,13.452813968246213
3770.0,10.0
3771.0,10.0
3772.0,10.0
3773.0,10.0
3774.0,10.0
3775.0,10.0
3776.0,10.0
3777.0,10.0
3778.0,12.344761624095685
3779.0,10.0
3780.0,10.0
3781.0,31.52579804595817
3782.0,10.0
3783.0,10.0
3784.0,10.0
3785.0,10.0
3786.0,10.0
3787.0,10.0
3788.0,40.55860821619784
3789.0,10.0
3790.0,26.36608453934519
3791.0,10.0
3792.0,46.894209955251924
3793.0,41.55451292083805
3794.0,15.377532009596067
3795.0,10.0
3796.0,10.0
3797.0,10.0
3798.0,10.0
3799.0,10.0
3800.0,10.0
3801.0,10.0
3802.0,16.185844031973662
3803.0,10.0
3804.0,10.0
3805.0,10.0
3806.0,10.0
3807.0,10.0
3808.0,10.0
3809.0,10.0
3810.0,19.21889782294037
3811.0,10.0
3812.0,10.0
3813.0,10.0
3814.0,31.619995280569952
3815.0,10.0
3816.0,10.0
3817.0,10.0
3818.0,10.0
3819.0,10.0
3820.0,10.0
3821.0,10.0
3822.0,27.59387634103139
3823.0,10.0
3824.0,10.0
3825.0,10.0
3826.0,10.0
3827.0,10.0
3828.0,10.0
3829.0,10.0
3830.0,10.0
3831.0,19.96331206086316
3832.0,10.0
3833.0,10.0
3834.0,10.0
3835.0,10.0
3836.0,10.0
3837.0,10.0
3838.0,10.0
3839.0,10.0
3840.0,10.0
3841.0,10.0
3842.0,10.0
3843.0,10.0
3844.0,10.0
3845.0,10.0
3846.0,10.0
3847.0,11.524808906712684
3848.0,10.0
3849.0,10.0
3850.0,10.0
3851.0,10.0
3852.0,10.0
3853.0,18.347120406884073
3854.0,10.0
3855.0,19.253775049749976
3856.0,10.0
3857.0,10.0
3858.0,10.0
3859.0,10.0
3860.0,10.0
3861.0,10.0
3862.0,10.0
3863.0,10.0
3864.0,10.0
3865.0,10.0
3866.0,10.0
3867.0,10.0
3868.0,10.0
3869.0,11.097705635399459
3870.0,23.95064157355919
3871.0,21.28177053693522
3872.0,48.36826412252988
3873.0,10.0
3874.0,10.0
3875.0,10.0
3876.0,10.0
3877.0,10.0
3878.0,10.0
3879.0,10.0
3880.0,17.842028600524422
3881.0,10.0
3882.0,10.0
3883.0,10.0
3884.0,10.0
3885.0,24.98055860085057
3886.0,10.0
3887.0,10.0
3888.0,10.0
3889.0,10.0
3890.0,10.0
3891.0,10.0
3892.0,10.0
3893.0,10.0
3894.0,27.043243378790947
3895.0,10.0
3896.0,10.0
3897.0,10.0
3898.0,14.195369670797115
3899.0,10.0
3900.0,10.0
3901.0,10.0
3902.0,10.0
3903.0,10.0
3904.0,10.0
3905.0,10.0
3906.0,10.0
3907.0,16.939757718413365
3908.0,18.64594161408329
3909.0,10.0
3910.0,10.0
3911.0,10.0
3912.0,10.996517060468783
3913.0,13.837853061227603
3914.0,10.0
3915.0,10.0
3916.0,42.545857656892096
3917.0,10.0
3918.0,40.75980292886312
3919.0,10.0
3920.0,10.0
3921.0,10.0
3922.0,10.0
3923.0,46.541877926273514
3924.0,10.0
3925.0,10.0
3926.0,10.0
3927.0,12.369271940777434
3928.0,10.0
3929.0,32.96721267172878
3930.0,31.786202987104325
3931.0,34.041246410823504
3932.0,10.0
3933.0,15.229418711862966
3934.0,10.0
3935.0,15.97251495241061
3936.0,26.567574909358996
3937.0,16.06456498585665
3938.0,10.0
3939.0,47.35613254041806
3940.0,10.0
3941.0,10.0
3942.0,30.57673053194412
3943.0,10.0
3944.0,10.0
3945.0,10.0
3946.0,10.0
3947.0,10.0
3948.0,20.831874238190863
3949.0,10.0
3950.0,10.0
3951.0,10.0
3952.0,33.34442725150825
3953.0,10.94783770796686
3954.0,10.0
3955.0,10.0
3956.0,10.0
3957.0,12.631979363865497
3958.0,10.0
3959.0,10.0
3960.0,10.0
3961.0,10.0
3962.0,10.0
3963.0,10.0
3964.0,10.0
3965.0,10.0
3966.0,10.0
3967.0,10.0
3968.0,10.0
3969.0,10.0
3970.0,10.0
3971.0,32.50182854185108
3972.0,20.720124800054705
3973.0,10.0
3974.0,10.0
3975.0,10.0
3976.0,10.0
3977.0,10.0
3978.0,10.0
3979.0,10.0
3980.0,10.0
3981.0,10.0
3982.0,10.0
3983.0,10.0
3984.0,15.12853445020803
3985.0,10.0
3986.0,10.0
3987.0,10.0
3988.0,10.0
3989.0,10.0
3990.0,10.0
3991.0,10.0
3992.0,10.0
3993.0,23.99300170421149
3994.0,10.0
3995.0,10.0
3996.0,10.0
3997.0,10.0
3998.0,10.0
3999.0,24.585683003059913
4000.0,10.0
4001.0,10.0
4002.0,10.0
4003.0,10.0
4004.0,10.0
4005.0,10.0
4006.0,10.0
4007.0,10.0
4008.0,20.16188129449218
4009.0,10.0
4010.0,48.931512612479864
4011.0,13.801666047751695
4012.0,10.0
4013.0,15.872051861363769
4014.0,13.090704424295469
4015.0,10.0
4016.0,10.0
4017.0,21.12149832114131
4018.0,10.0
4019.0,18.258082295727945
4020.0,10.0
4021.0,10.0
4022.0,10.0
4023.0,10.0
4024.0,30.4179599141573
4025.0,10.0
4026.0,10.0
4027.0,10.0
4028.0,10.0
4029.0,13.014011298096792
4030.0,27.68897927650631
4031.0,10.0
4032.0,10.0
4033.0,10.0
4034.0,10.0
4035.0,36.9215966496545
4036.0,10.0
4037.0,10.0
4038.0,10.0
4039.0,28.267189142955345
4040.0,10.0
4041.0,10.0
4042.0,10.0
4043.0,10.0
4044.0,16.39503293730845
4045.0,10.0
4046.0,24.328281962725782
4047.0,10.0
4048.0,10.0
4049.0,10.0
4050.0,10.0
4051.0,10.0
4052.0,10.0
4053.0,10.0
4054.0,10.0
4055.0,12.876698130584778
4056.0,13.440907535652455
4057.0,10.0
4058.0,10.0
4059.0,24.879976309029146
4060.0,10.0
4061.0,10.0
4062.0,25.714513123824947
4063.0,24.52358869430963
4064.0,10.0
4065.0,11.243715795659107
4066.0,10.0
4067.0,10.0
4068.0,10.0
4069.0,10.0
4070.0,10.0
4071.0,63.488090896552315
4072.0,10.0
4073.0,10.0
4074.0,10.0
4075.0,10.0
4076.0,10.0
4077.0,15.61414503499734
4078.0,10.0
4079.0,10.0
4080.0,10.0
4081.0,10.0
4082.0,10.0
4083.0,10.981360318767429
4084.0,28.183610405078284
4085.0,10.0
4086.0,10.0
4087.0,10.0
4088.0,10.0
4089.0,10.0
4090.0,10.0
4091.0,10.0
4092.0,30.67266359631612
4093.0,10.0
4094.0,10.0
4095.0,10.0
4096.0,38.03922599985316
4097.0,10.0
4098.0,10.0
4099.0,10.0
4100.0,19.243396676726654
4101.0,10.0
4102.0,10.0
4103.0,19.565882444268535
4104.0,10.0
4105.0,10.0
4106.0,40.13417842431237
4107.0,10.0
4108.0,10.0
4109.0,41.01042554214607
4110.0,10.0
4111.0,10.0
4112.0,10.0
4113.0,10.0
4114.0,10.0
4115.0,10.0
4116.0,10.0
4117.0,10.0
4118.0,10.0
4119.0,19.030921994555257
4120.0,10.0
4121.0,10.0
4122.0,10.0
4123.0,10.0
4124.0,10.0
4125.0,51.88586545694128
4126.0,21.75391192210397
4127.0,10.0
4128.0,10.0
4129.0,10.0
4130.0,10.0
4131.0,10.0
4132.0,10.0
4133.0,37.05874036524638
4134.0,25.9122805001339
4135.0,10.0
4136.0,10.0
4137.0,10.0
4138.0,10.0
4139.0,10.0
4140.0,25.701590599221056
4141.0,10.0
4142.0,33.05995165451311
4143.0,40.17446142715936
4144.0,10.0
4145.0,12.155577014267731
4146.0,10.0
4147.0,21.652314377410192
4148.0,11.876444568479815
4149.0,10.0
4150.0,10.450292947091267
4151.0,10.0
4152.0,20.258856117123173
4153.0,10.0
4154.0,10.0
4155.0,10.0
4156.0,10.0
4157.0,20.871611308553888
4158.0,10.0
4159.0,10.0
4160.0,10.0
4161.0,10.0
4162.0,10.0
4163.0,10.0
4164.0,10.0
4165.0,10.0
4166.0,10.0
4167.0,26.7790788203209
4168.0,14.24849900945551
4169.0,20.492908213857945
4170.0,10.0
4171.0,10.0
4172.0,21.33098146691246
4173.0,10.0
4174.0,10.0
4175.0,10.0
4176.0,10.0
4177.0,10.0
4178.0,10.0
4179.0,10.0
4180.0,10.0
4181.0,10.0
4182.0,18.74451101004914
4183.0,10.0
4184.0,10.0
4185.0,17.690235642959564
4186.0,10.0
4187.0,10.0
4188.0,10.0
4189.0,10.0
4190.0,34.374459361560504
4191.0,10.0
4192.0,34.11267680452735
4193.0,10.0
4194.0,13.340980917043145
4195.0,10.0
4196.0,45.65455599524988
4197.0,10.0
4198.0,10.0
4199.0,35.95614235588548
4200.0,10.0
4201.0,10.0
4202.0,10.0
4203.0,10.0
4204.0,21.945526315823113
4205.0,19.992627367265307
4206.0,10.0
4207.0,27.76374480057681
4208.0,10.0
4209.0,34.61637671368157
4210.0,10.0
4211.0,10.0
4212.0,47.894816046072606
4213.0,10.0
4214.0,31.517970414958626
4215.0,10.0
4216.0,17.728009888061543
4217.0,10.0
4218.0,10.0
4219.0,10.0
4220.0,10.0
4221.0,10.0
4222.0,41.76880114985233
4223.0,10.0
4224.0,10.0
4225.0,10.0
4226.0,10.0
4227.0,10.0
4228.0,10.0
4229.0,23.335909608742718
4230.0,10.0
4231.0,23.68278515721966
4232.0,10.0
4233.0,10.0
4234.0,10.0
4235.0,10.0
4236.0,12.521952326798347
4237.0,10.0
4238.0,10.0
4239.0,10.0
